ticker,name,sector,ipo,delisted,first_data,last_data,bh_cagr_since_ipo,bh_vol,bh_sharpe,bh_max_dd,corr_qqq,ret_1y,ret_3y,ret_5y,ret_10y,overlay_cagr_zero,overlay_sharpe_zero,overlay_max_dd_zero,overlay_cagr_base,overlay_sharpe_base,overlay_max_dd_base,timing_adds_value_after_costs
SGI,Silicon Graphics,hardware,1990-01-02,2009-04-01,2003-12-18,2009-04-01,-0.1097350544254092,0.6239033751811601,0.1340615358290055,-0.8924418473910475,0.4726073358547026,-0.3004431838388191,-0.1584144471090122,-0.12020042777111406,,0.059025553574687084,0.4754971569635957,-0.34706110217831343,0.05842319312328326,0.47140986793106954,-0.35035457008959037,True
JDSU,JDS Uniphase,networking,1993-11-16,2015-08-03,1998-01-02,2015-08-03,-0.07178305168702614,0.6794098720783238,0.2278282144791014,-0.998114720535044,0.6524282474966564,-0.0677530017152661,0.03269196307865707,0.0003683920690276121,-0.011151869247480906,0.10909775456739035,0.4882112066290593,-0.6990811715016185,0.1063102987850364,0.48002088645685914,-0.7090421747620974,True
PALM,Palm Inc,hardware,2000-03-02,2010-07-01,2007-10-25,2010-07-01,-0.13906802404830265,0.9895539473779397,0.32767168287959736,-0.8495762711864407,0.3873327103207419,-0.6517747858017133,,,,0.02605334169243889,0.23085275315146545,-0.49810516267414173,0.024929768084455572,0.2249382128279411,-0.5025949254487041,False
XLNX,Xilinx,semiconductors,1990-06-12,2022-02-14,1998-01-02,2022-02-14,0.14924962585113044,0.4649846958224605,0.5316144757107063,-0.8596079232180018,0.716623960165488,0.37206475264328853,0.19541360260853202,0.285092067920093,0.20478715169845807,0.0824675536863495,0.4145362409428435,-0.7302803570069696,0.07103908763896993,0.37909933624191944,-0.772038430282512,False
MXIM,Maxim Integrated,semiconductors,1990-01-02,2021-08-26,1998-01-02,2021-08-26,0.10389061787351506,0.4425089357800753,0.44384371486138385,-0.8632249170547013,0.7159515532770575,0.46703648389161545,0.21593202161805336,0.23385303206406127,0.2026569110474883,0.06903532224024533,0.37718683468088055,-0.6105542255477914,0.05827907600785931,0.34144664515179163,-0.6459429903098948,False
LSI,LSI Corporation,semiconductors,1990-01-02,2014-05-06,1998-01-02,2014-05-06,0.12448045231087401,0.30299332120578204,0.5388454851534258,-0.6958800164490337,0.4157133491088276,0.1224693874824172,0.2565554649177977,0.32640516232964356,0.14032478232254597,0.08741787817176405,0.6308490928915987,-0.34349273550921655,0.08423337764382421,0.6116305611128783,-0.35075895495472054,True
IDTI,Integrated Device Technology,semiconductors,1990-01-02,2019-04-04,1998-01-02,2019-03-29,0.07773381790495937,0.5744765747770255,0.41746343027917426,-0.9601161665053245,0.6092040261663058,0.6506064690026949,0.3360898560608663,0.32824386252285276,0.270515569976878,0.10030951260033372,0.46237548772635984,-0.7095587078442995,0.09442589243363653,0.44529402841356297,-0.7391877410905263,True
CY,Cypress Semiconductor,semiconductors,1990-01-02,2020-04-16,1998-01-02,2020-04-16,0.12765578564661628,0.5382891859659487,0.4894163738795576,-0.9340259740299578,0.597022527435563,0.4741671672872483,0.25204145675735057,0.1521849329762741,0.10190223096528683,0.09470701396816139,0.445031227442408,-0.7268980603379356,0.08785403719265528,0.4249394393831213,-0.7340452475673203,False
YHOO,Yahoo,internet,1996-04-12,2017-06-16,1998-01-02,2017-06-16,0.13963346204084726,0.5499008014826013,0.5094810711809518,-0.9658526315789474,0.6017160877252066,0.40625835784968856,0.15158107655897624,0.27946190694682516,0.06774069029805863,0.0937398791487658,0.450684947952853,-0.7570421568240682,0.08723473308816287,0.4303560267956228,-0.7614349736903304,False
RHT,Red Hat,software,1999-08-11,2019-07-09,1999-08-11,2019-07-08,0.10181274999978651,0.5783713307389573,0.4489447371093114,-0.9788995633187773,0.42670275427741217,0.38470050162289526,0.38087043617789385,0.2732242735400219,0.24709293297239698,0.09765227049816239,0.473552702524222,-0.5413369170723704,0.09031644170943687,0.4490901098696606,-0.545205199613954,True
VMW,VMware,software,2007-08-14,2023-11-22,2007-08-15,2023-11-22,0.08101397097929608,0.42582813796387864,0.3996565173581273,-0.8567652006727959,0.5217090471734399,0.2201764151751311,0.04859571232041926,0.059645934063256245,0.10111110547705193,0.045921469372507406,0.30803408438081725,-0.7193628000704819,0.03516565850349118,0.26569205753365305,-0.7408613204787062,False
ATVI,Activision Blizzard,software,1993-10-25,2023-10-13,1998-01-02,2023-10-13,0.18489995428209238,0.4215922542411145,0.6130109360415887,-0.6811267605634241,0.42305756139688255,0.2984660896687408,0.05973364828854666,0.058745345780085056,0.20112943877835154,0.1055446218402869,0.4867990845476759,-0.5685943298259089,0.09473155152622925,0.45346296348283166,-0.612433447100973,False
SPLK,Splunk,software,2012-04-19,2024-03-18,2012-04-19,2024-03-18,0.13295181761178676,0.4653714058371674,0.5023111421442404,-0.6958271836844222,0.5655334696557189,0.7481894150417829,0.04112963119022073,0.04266612182140861,0.06278895043871957,0.06917937526140494,0.37990708620634384,-0.6005912458664389,0.06190506286600317,0.35518616030660605,-0.6141285970650661,False
ANSS,Ansys,eda,1996-06-20,2025-07-17,1998-01-02,2025-07-17,0.21519044368687368,0.39360522758873073,0.6913581392799398,-0.6325534079348931,0.4786311067219928,0.1430403713430648,0.16193846596617,0.04410289392636901,0.1514030171157661,0.10243163322715931,0.4825712065507175,-0.5904936738430346,0.09503775736222342,0.45904369255852306,-0.5950104847156884,False
NUAN,Nuance Communications,software,2000-01-03,2022-03-04,2000-01-03,2022-03-04,0.12503629121682147,0.5959173456270779,0.4904596127821058,-0.9403640099766492,0.34413044911015417,0.31493658994833185,0.572534084490429,0.3037203102377444,0.09573553320200112,0.07954183616409982,0.3998912242960342,-0.7925835016561692,0.07204036992900575,0.3777682781922633,-0.8018201487923488,False
LNKD,LinkedIn,internet,2011-05-19,2016-12-08,2011-05-19,2016-12-08,0.14083856342430856,0.5217826415053852,0.5183925470089882,-0.6270497857881522,0.3893496404975911,-0.15293507391717942,-0.058507320780437966,0.2176746643465759,,0.0645346053990532,0.4239194009186626,-0.38279949372893984,0.062288514075939494,0.4126233945432134,-0.3879772844023395,False
TWTR,Twitter,internet,2013-11-07,2022-10-27,2013-11-07,2022-10-27,0.02016106055399769,0.5390898451530625,0.3092557290454383,-0.8088937389169278,0.4182676907147475,-0.020251778872469317,0.21337516907946097,0.2565873796303877,,0.016750298107762074,0.20950835544110918,-0.5677852437051296,0.009822997778847098,0.1871650953833019,-0.57768926355606,False
JNPR,Juniper Networks,networking,1999-06-25,2025-07-02,1999-06-25,2025-07-02,0.04532862966726414,0.5222476012147607,0.3419650573486211,-0.9817695473249533,0.5975234744954521,0.12233875730028076,0.14028298905392678,0.15574192133806264,0.06687666870763631,0.048008151552521916,0.3056853605204622,-0.630559440678618,0.03769851298999072,0.27117048777860964,-0.6335616639560255,False
BRCD,Brocade Communications,networking,1999-05-25,2017-11-17,1999-05-25,2017-11-17,0.04829610547508634,0.6375055177250444,0.392634855133751,-0.9841710427610196,0.5595144917680936,0.04830211370337145,0.053295187515508546,0.20786765394518425,0.05389962829809081,-0.019432729319973974,0.07749248003584808,-0.8117548416838404,-0.02714087465262116,0.05026091147471224,-0.8193343536600539,False
TLAB,Tellabs,networking,1990-01-02,2013-12-02,1998-01-02,2013-12-02,-0.14099991123728617,0.5598760848290026,0.008381239437063596,-0.9753847762732643,0.5140060426012626,-0.31460671448343447,-0.27145984511181254,-0.101639279625925,-0.11361331254656737,0.009957082563489372,0.16010192556463676,-0.8072915905581652,0.004665438958433965,0.13811870023338252,-0.8198035454447274,True
MFE,McAfee (legacy),cybersecurity,1992-10-02,2011-02-28,2006-12-28,2011-02-28,0.13060734935151186,0.45407311645166787,0.47290029487539437,-0.3731559854897225,0.4953369070589934,0.1948666832793431,0.11868894208139613,,,0.013161440726447315,0.17951201252974222,-0.34994181562601046,0.010703729573894094,0.15560431132584737,-0.35988117381696294,False
PFPT,Proofpoint,cybersecurity,2012-04-20,2021-08-31,2012-04-20,2021-08-31,0.3098589524096216,0.4190426518544259,0.8525468925079059,-0.5095148753685341,0.4662482020566794,0.6039026169417339,0.1362401869417813,0.1781289484013715,,0.13213786348309298,0.5997179017225545,-0.3483978838529592,0.1248811847089768,0.5752467635578753,-0.3623604650862491,False
CTXS,Citrix Systems,software,1995-12-08,2022-09-30,1998-01-02,2022-09-30,0.10157148160667795,0.48988939272868404,0.4468729203149521,-0.9578414839801247,0.5499086921777829,-0.02785211396931131,0.03614986052333902,0.07150454092454961,0.06138357867905264,0.07889900249643289,0.4012696306237331,-0.8059086477674422,0.07019722830641917,0.3749053738665449,-0.8077888136924825,False
ZEN,Zendesk,software,2014-05-15,2022-11-22,2014-05-15,2022-11-21,0.22845509843493716,0.4498038885363621,0.6818073019388073,-0.6548734177215187,0.5150735033479229,-0.20296265816273873,-0.002355065667776546,0.17611697402439797,,0.03979475235566032,0.28386880421998767,-0.4526311945326883,0.0313153934401289,0.24943486121604075,-0.46044024328377087,False
